company;job_description;rating;min_salary;max_salary;median_salary;currency;frequency;city
Management Intelligence Consulting;Data Analyst;-0.10000000149011612;30000;30000;30000;EUR;yearly;Barcelona
HP Inc.;Data Analyst;4.1;27000;32000;30000;EUR;yearly;Barcelona
Socialpoint;Data Analyst;4.1;40000;45000;43000;EUR;yearly;Barcelona
Sogeti;Data Analyst;3.4;21000;32000;26000;EUR;yearly;Barcelona
Boehringer Ingelheim;Data Analyst;4.1;50000;55000;53000;EUR;yearly;Barcelona
Banco Sabadell;Data Analyst;3.8;35000;45000;40000;EUR;yearly;Barcelona
ZITRO;Data Analyst;3.6;28000;28000;28000;EUR;yearly;Barcelona
ID Finance;Data Analyst;3.6;63000;75000;69000;EUR;yearly;Barcelona
dsm-firmenich;Data Analyst;3.8;32000;32000;32000;EUR;yearly;Barcelona
Ogilvy;Data Analyst;3.7;20000;24000;22000;EUR;yearly;Barcelona
Leadtech (Spain);Data Analyst;4.2;33000;35000;34000;EUR;yearly;Barcelona
Gartner;Data Analyst;4;55000;55000;55000;EUR;yearly;Barcelona
ExoClick;Data Analyst;3.7;29000;29000;29000;EUR;yearly;Barcelona
Amazon Logistics;Data Analyst;3.6;27000;29000;28000;EUR;yearly;Barcelona
Accenture;Data Analyst;3.8;38000;42000;40000;EUR;yearly;Barcelona
BertIA;Data Analyst;5;30000;32000;31000;EUR;yearly;Barcelona
SDG Consultants;Data Analyst;4;25000;27000;26000;EUR;yearly;Barcelona
wefox;Data Analyst;3.1;46000;50000;48000;EUR;yearly;Barcelona
Autodesk;Data Analyst;4.2;44000;48000;46000;EUR;yearly;Barcelona
bolttech;Data Analyst;4;42000;46000;44000;EUR;yearly;Barcelona
NextLink Solutions;Data Analyst;3.7;53000;57000;55000;EUR;yearly;Barcelona
Miebach Consulting;Data Analyst;4.1;24000;26000;25000;EUR;yearly;Barcelona
Amplifon;Data Analyst;3.2;6;6;6;EUR;hourly;Barcelona
Media Markt;Data Analyst;3.4;25000;27000;26000;EUR;yearly;Barcelona
IQVIA;Data Analyst;3.8;29000;31000;30000;EUR;yearly;Barcelona
AirDNA;Data Analyst;3.6;32000;34000;33000;EUR;yearly;Barcelona
Prologis;Data Analyst;4.6;32000;35000;34000;EUR;yearly;Barcelona
Dynatrace;Data Analyst;4.1;44000;48000;46000;EUR;yearly;Barcelona
Colt Technology Services Group Limited;Data Analyst;4.2;29000;31000;30000;EUR;yearly;Barcelona
Mundo Deportivo (Spain);Data Analyst;3.7;31000;33000;32000;EUR;yearly;Barcelona
The Wittmore;Data Analyst;4.6;22000;24000;23000;EUR;yearly;Barcelona
Global;Data Analyst;3.4;1000;2000;2000;EUR;monthly;Barcelona
Sage;Data Analyst;3.5;35000;38000;36000;EUR;yearly;Barcelona
Fedefarma;Data Analyst;3.8;34000;36000;35000;EUR;yearly;Barcelona
Colvin;Data Analyst;3.4;29000;31000;30000;EUR;yearly;Barcelona
Ogilvy;Data Analyst;3.6;3000;3000;3000;EUR;monthly;Barcelona
Pawer;Data Analyst;3.9;27000;29000;28000;EUR;yearly;Barcelona
Damm;Data Analyst;4.2;33000;36000;35000;EUR;yearly;Barcelona
Marlex Human Capital;Data Analyst;3.8;22000;24000;23000;EUR;yearly;Barcelona
Capgemini;Data Analyst;3.8;25000;27000;26000;EUR;yearly;Barcelona
FocusEconomics;Data Analyst;3.5;24000;26000;25000;EUR;yearly;Barcelona
MTS Digital;Data Analyst;4.5;2000;3000;3000;EUR;monthly;Barcelona
Hotel Investment Partners;Data Analyst;4.4;41000;45000;43000;EUR;yearly;Barcelona
Typeform;Data Analyst;3.3;65000;70000;68000;EUR;yearly;Barcelona
LIFULL Connect;Data Analyst;2.8;38000;41000;40000;EUR;yearly;Barcelona
Siemens;Data Analyst;4.1;63000;68000;65000;EUR;yearly;Barcelona
Desigual;Data Analyst;3.6;29000;31000;30000;EUR;yearly;Barcelona
GFT Technologies;Data Analyst;4.2;34000;36000;35000;EUR;yearly;Barcelona
CSB;Data Analyst;3.3;35000;38000;36000;EUR;yearly;Barcelona
Grupo Planeta;Data Analyst;4.4;25000;27000;26000;EUR;yearly;Barcelona
Voodoo;Data Analyst;4.3;64000;70000;67000;EUR;yearly;Barcelona
Job&Talent;Data Analyst;4;43000;47000;45000;EUR;yearly;Barcelona
ISDIN;Data Analyst;4;38000;41000;39000;EUR;yearly;Barcelona
San Diego Gas & Electric;Data Analyst;3.9;24000;26000;25000;EUR;yearly;Barcelona
Reckitt;Data Analyst;3.8;31000;34000;33000;EUR;yearly;Barcelona
Jarvis Labs;Data Analyst;5;36000;38000;37000;EUR;yearly;Barcelona
Domestika;Data Analyst;2.4;48000;52000;50000;EUR;yearly;Barcelona
Netquest;Data Analyst;-0.10000000149011612;19000;21000;20000;EUR;yearly;Barcelona
SEAT:CODE;Data Analyst;3.3;35000;38000;37000;EUR;yearly;Barcelona
TransPerfect;Data Analyst;3;22000;24000;23000;EUR;yearly;Barcelona
Doxa (italy);Data Analyst;3.6;39000;42000;40000;EUR;yearly;Barcelona
Wallbox;Data Analyst;2.7;38000;42000;40000;EUR;yearly;Barcelona
Concentrix;Data Analyst;3.9;28000;30000;29000;EUR;yearly;Barcelona
Autodesk;Data Analyst;4.2;96000;104000;100000;EUR;yearly;Barcelona
Ajuntament de Barcelona;Data Analyst;4.2;32000;35000;33000;EUR;yearly;Barcelona
NTT DATA;Data Analyst;3.8;26000;28000;27000;EUR;yearly;Barcelona
Hexagon;Data Analyst;3.9;41000;44000;43000;EUR;yearly;Barcelona
Bismart;Data Analyst;3.2;35000;37000;36000;EUR;yearly;Barcelona
IFAE;Data Analyst;5;23000;25000;24000;EUR;yearly;Barcelona
STALICLA;Data Analyst;4;23000;25000;24000;EUR;yearly;Barcelona
Google;Data Analyst;4.3;48000;52000;50000;EUR;yearly;Barcelona
Taylor Nelson Sofres International;Data Analyst;5;19000;21000;20000;EUR;yearly;Barcelona
Telematel;Data Analyst;2.6;20000;22000;21000;EUR;yearly;Barcelona
EUROFRAGANCE;Data Analyst;3.4;6;6;6;EUR;hourly;Barcelona
Bershka;Data Analyst;3.4;39000;41000;40000;EUR;yearly;Barcelona
Contentsquare;Data Analyst;3.5;72000;78000;75000;EUR;yearly;Barcelona
Hotelbeds;Data Analyst;3.5;37000;41000;39000;EUR;yearly;Barcelona
Reby;Data Analyst;3.2;27000;29000;28000;EUR;yearly;Barcelona
Opella Healthcare Group;Data Analyst;3.9;29000;31000;30000;EUR;yearly;Barcelona
Lidl;Data Analyst;3.4;576;624;600;EUR;monthly;Barcelona
eworks;Data Analyst;3.2;21000;23000;22000;EUR;yearly;Barcelona
CUPRA;Data Analyst;4;1000;2000;1000;EUR;monthly;Barcelona
Momentum Data;Data Analyst;4.2;29000;31000;30000;EUR;yearly;Barcelona
Comercia Global Payments;Data Analyst;3.3;26000;28000;27000;EUR;yearly;Barcelona
BABEL;Data Analyst;3.6;29000;31000;30000;EUR;yearly;Barcelona
Festo;Data Analyst;4;30000;32000;31000;EUR;yearly;Barcelona
Quest Global;Data Analyst;3.7;37000;39000;38000;EUR;yearly;Barcelona
Lidl;Data Analyst;3.4;39000;42000;40000;EUR;yearly;Barcelona
Coniq;Data Analyst;4.5;36000;39000;38000;EUR;yearly;Barcelona
Médicos Sin Fronteras;Data Analyst;4.1;33000;36000;35000;EUR;yearly;Barcelona
Merkle;Data Analyst;3.6;43000;47000;45000;EUR;yearly;Barcelona
Takeda Pharmaceuticals;Data Analyst;3.9;76000;84000;80000;EUR;yearly;Barcelona
Loyal Guru;Data Analyst;2.9;36000;38000;37000;EUR;yearly;Barcelona
Alo Groups;Data Analyst;4.5;33000;37000;35000;EUR;yearly;Barcelona
Durcal;Data Analyst;2.9;26000;28000;27000;EUR;yearly;Barcelona
IWG;Data Analyst;3.5;29000;31000;30000;EUR;yearly;Barcelona
TheFork;Data Analyst;3.8;47000;51000;49000;EUR;yearly;Barcelona
Paack;Data Analyst;2.8;48000;52000;50000;EUR;yearly;Barcelona
Travelport;Data Analyst;3.3;44000;46000;45000;EUR;yearly;Barcelona
SDG;Data Analyst;4.2;26000;28000;27000;EUR;yearly;Barcelona
Penguin Random House;Data Analyst;3.9;35000;37000;36000;EUR;yearly;Barcelona
Universidade de São Paulo (USP);Data Analyst;4.4;2000;2000;2000;EUR;monthly;Barcelona
Scalapay;Data Analyst;3.5;45000;49000;47000;EUR;yearly;Barcelona
Unilever;Data Analyst;4;36000;40000;38000;EUR;yearly;Barcelona
ARJ Business Advisory;Data Analyst;4.3;22000;24000;23000;EUR;yearly;Barcelona
Ministerio de Salud y Protección Social;Data Analyst;4.4;2000;2000;2000;EUR;monthly;Barcelona
Vall d'Hebron Institut de Recerca;Data Analyst;3.5;937;1000;979;EUR;monthly;Barcelona
SAP;Data Analyst;4.2;24000;26000;25000;EUR;yearly;Barcelona
CloudKitchens;Data Analyst;3.1;74000;79000;76000;EUR;yearly;Barcelona
Por Cuenta Propia;Data Analyst;4.2;14000;16000;15000;EUR;yearly;Barcelona
PortAventura World;Data Analyst;3.4;7;7;7;EUR;hourly;Barcelona
SeQura;Data Analyst;4.4;38000;42000;40000;EUR;yearly;Barcelona
Capgemini Engineering;Data Analyst;3.5;25000;27000;26000;EUR;yearly;Barcelona
Nespresso;Data Analyst;3.9;63000;68000;66000;EUR;yearly;Barcelona
Tokiota;Data Analyst;3.5;29000;31000;30000;EUR;yearly;Barcelona
CatSalut. Catalan Health Service;Data Analyst;2.9;27000;29000;28000;EUR;yearly;Barcelona
Cofidis;Data Analyst;4;49000;53000;51000;EUR;yearly;Barcelona
Wolters Kluwer;Data Analyst;3.7;38000;41000;40000;EUR;yearly;Barcelona
Asepeyo;Data Analyst;3.6;40000;43000;42000;EUR;yearly;Barcelona
ESTEVE (Spain);Data Analyst;3.8;10000;10000;10000;EUR;yearly;Barcelona
Zurich Insurance;Data Analyst;4.3;30000;32000;31000;EUR;yearly;Barcelona
RBA (Spain);Data Analyst;2.8;25000;27000;26000;EUR;yearly;Barcelona
JNU Analytics;Data Analyst;-0.10000000149011612;1000;2000;2000;EUR;monthly;Barcelona
Mitsubishi;Data Analyst;3.8;34000;37000;36000;EUR;yearly;Barcelona
Next Digital Hub;Data Analyst;4.3;34000;36000;35000;EUR;yearly;Barcelona
Nestlé;Data Analyst;4.1;48000;52000;50000;EUR;yearly;Barcelona
Unioncrate;Data Analyst;4.7;38000;42000;40000;EUR;yearly;Barcelona
CECOT;Data Analyst;4;19000;21000;20000;EUR;yearly;Barcelona
Semrush;Data Analyst;3.7;53000;57000;55000;EUR;yearly;Barcelona
Heroes Technology;Data Analyst;4.1;43000;47000;45000;EUR;yearly;Barcelona
BertIA;Data Analyst;5;8;8;8;EUR;hourly;Barcelona
Test;Data Analyst;4;67000;73000;70000;EUR;yearly;Barcelona
asf;Data Analyst;4.2;24000;26000;25000;EUR;yearly;Barcelona
Decathlon;Data Analyst;4;19000;21000;20000;EUR;yearly;Barcelona
Stanley Black & Decker;Data Analyst;3.5;35000;38000;36000;EUR;yearly;Barcelona
Amber Solutions;Data Analyst;2.4;34000;37000;35000;EUR;yearly;Barcelona
LCR Group;Data Analyst;4.6;24000;26000;25000;EUR;yearly;Barcelona
HBX Group;Data Analyst;4.2;19000;21000;20000;EUR;yearly;Barcelona
Adevinta;Data Analyst;3.6;34000;36000;35000;EUR;yearly;Barcelona
Edreams Edusoft;Data Analyst;3.6;40000;44000;42000;EUR;yearly;Barcelona
OBS Business School;Data Analyst;3.9;24000;26000;25000;EUR;yearly;Barcelona
Impress;Data Analyst;3.1;34000;36000;35000;EUR;yearly;Barcelona
lastminute.com;Data Analyst;3.4;39000;41000;40000;EUR;yearly;Barcelona
Privalia;Data Analyst;3.3;19000;21000;20000;EUR;yearly;Barcelona
Normmal;Data Analyst;4;34000;36000;35000;EUR;yearly;Barcelona
Deloitte;Data Analyst;3.8;24000;26000;25000;EUR;yearly;Barcelona
Torrons Vicens;Data Analyst;3.3;6;6;6;EUR;hourly;Barcelona
Havas Media;Data Analyst;3.6;24000;26000;25000;EUR;yearly;Barcelona
CSS;Data Analyst;3.7;58000;63000;60000;EUR;yearly;Barcelona
Universitat Oberta de Catalunya;Data Analyst;3.8;29000;31000;30000;EUR;yearly;Barcelona
Siemens Energy;Data Analyst;4.2;57000;62000;60000;EUR;yearly;Barcelona
BaseTIS;Data Analyst;3.5;23000;25000;24000;EUR;yearly;Barcelona
Preply;Data Analyst;4.1;62000;67000;65000;EUR;yearly;Barcelona
AstraZeneca;Data Analyst;4;57000;62000;60000;EUR;yearly;Barcelona
HP Inc.;Data Analyst;4.1;29000;31000;30000;EUR;yearly;Barcelona
Linde;Data Analyst;3.6;42000;45000;43000;EUR;yearly;Barcelona
Barcelona de Serveis Municipals;Data Analyst;3.7;8;8;8;EUR;hourly;Barcelona
Meeting Doctors;Data Analyst;3.4;33000;36000;35000;EUR;yearly;Barcelona
Reca (Spain);Data Analyst;5;968;1000;1000;EUR;monthly;Barcelona
Moreno Valley College;Data Analyst;4.1;11;13;12;EUR;hourly;Barcelona
Generalitat de Catalunya;Data Analyst;4;33000;37000;35000;EUR;yearly;Barcelona
Cash App;Data Analyst;3.6;49000;54000;52000;EUR;yearly;Barcelona
Pentrilo;Data Analyst;3;24000;26000;25000;EUR;yearly;Barcelona
Gaming Laboratories International;Data Analyst;3;26000;28000;27000;EUR;yearly;Barcelona
Laguna;Data Analyst;3.2;30000;32000;31000;EUR;yearly;Barcelona
CloudBlue;Data Analyst;3;41000;45000;43000;EUR;yearly;Barcelona
CIRSA;Data Analyst;3.6;29000;31000;30000;EUR;yearly;Barcelona
Doctoralia;Data Analyst;3.9;27000;29000;28000;EUR;yearly;Barcelona
Ara Vinc;Data Analyst;3.3;27000;29000;28000;EUR;yearly;Barcelona
Global Green Growth Institute;Data Analyst;3.8;24000;26000;25000;EUR;yearly;Barcelona
Immfly;Data Analyst;3.5;31000;34000;33000;EUR;yearly;Barcelona
Bitpanda;Data Analyst;3.8;53000;57000;55000;EUR;yearly;Barcelona
Rakuten TV;Data Analyst;3.8;40000;44000;42000;EUR;yearly;Barcelona
Comisión Federal de Competencia Económica;Data Analyst;4.2;3000;3000;3000;EUR;monthly;Barcelona
Ironhack;Data Analyst;3.5;1000;1000;1000;EUR;monthly;Barcelona
everis;Data Analyst;3.6;33000;35000;34000;EUR;yearly;Barcelona
Papernest;Data Analyst;3.7;2000;3000;2000;EUR;monthly;Barcelona
Ideawise Group;Data Analyst;4;42000;46000;44000;EUR;yearly;Barcelona
AMBAR SOLUCIONES;Data Analyst;4.1;27000;29000;28000;EUR;yearly;Barcelona
Vista;Data Analyst;3.8;44000;47000;45000;EUR;yearly;Barcelona
NDT Global;Data Analyst;3.9;29000;31000;30000;EUR;yearly;Barcelona
Edenred;Data Analyst;4;34000;37000;35000;EUR;yearly;Barcelona
Allianz;Data Analyst;4;37000;39000;38000;EUR;yearly;Barcelona
Adevinta Spain;Data Analyst;4;58000;63000;61000;EUR;yearly;Barcelona
Innovamat Education;Data Analyst;3.7;31000;33000;32000;EUR;yearly;Barcelona
SICK;Data Analyst;4.1;24000;26000;25000;EUR;yearly;Barcelona
TD SYNNEX;Data Analyst;3.7;29000;31000;30000;EUR;yearly;Barcelona
Ecolab;Data Analyst;3.7;41000;45000;43000;EUR;yearly;Barcelona
Vall d'Hebron Institut de Recerca;Data Analyst;3.5;29000;31000;30000;EUR;yearly;Barcelona
Stuart;Data Analyst;3;38000;42000;40000;EUR;yearly;Barcelona
Phiture;Data Analyst;3.8;49000;53000;51000;EUR;yearly;Barcelona
Gameloft;Data Analyst;3.8;43000;47000;45000;EUR;yearly;Barcelona
La Capricciosa;Data Analyst;4.6;2000;2000;2000;EUR;monthly;Barcelona
TravelPerk;Data Analyst;4.1;49000;54000;52000;EUR;yearly;Barcelona
Human Technopole;Data Analyst;3.4;2000;2000;2000;EUR;monthly;Barcelona
B-Led;Data Analyst;5;2000;2000;2000;EUR;monthly;Barcelona
Antai Venture Builder;Data Analyst;4.6;26000;28000;27000;EUR;yearly;Barcelona
Gift Campaign;Data Analyst;4.7;29000;31000;30000;EUR;yearly;Barcelona
SI Group;Data Analyst;3.5;2000;2000;2000;EUR;monthly;Barcelona
Veepee;Data Analyst;3.5;40000;44000;42000;EUR;yearly;Barcelona
Barcelona Supercomputing Center;Data Analyst;3.9;38000;42000;40000;EUR;yearly;Barcelona
UL Solutions;Data Analyst;3.7;26000;28000;27000;EUR;yearly;Barcelona
Remote;Data Analyst;3.6;61000;65000;63000;EUR;yearly;Barcelona
Lodgify;Data Analyst;4.2;53000;57000;55000;EUR;yearly;Barcelona
BlueStar;Data Analyst;3.3;26000;28000;27000;EUR;yearly;Barcelona
Smadex;Data Analyst;4;28000;30000;29000;EUR;yearly;Barcelona
4sfera Innova;Data Analyst;-0.10000000149011612;25000;27000;26000;EUR;yearly;Barcelona
Ampans;Data Analyst;2.3;21000;23000;22000;EUR;yearly;Barcelona
Acofarma;Data Analyst;3.7;34000;37000;35000;EUR;yearly;Barcelona
Shiji Group;Data Analyst;3.5;2000;3000;3000;EUR;monthly;Barcelona
Zeptolab;Data Analyst;4.1;39000;42000;40000;EUR;yearly;Barcelona
Microsoft;Data Analyst;4.2;6000;7000;6000;EUR;monthly;Barcelona
Sibilare;Data Analyst;5;27000;29000;28000;EUR;yearly;Barcelona
Schneider Electric;Data Analyst;4.3;856;928;892;EUR;monthly;Barcelona
Citibeats;Data Analyst;4;30000;33000;32000;EUR;yearly;Barcelona
Cafler;Data Analyst;3.1;17000;19000;18000;EUR;yearly;Barcelona
Activision Blizzard;Data Analyst;3.7;50000;55000;53000;EUR;yearly;Barcelona
Glovo;Data Scientist;3.5;50000;65000;54000;EUR;yearly;Barcelona
Accenture;Data Scientist;3.8;30000;40000;37000;EUR;yearly;Barcelona
Banco Sabadell;Data Scientist;3.8;33000;47000;40000;EUR;yearly;Barcelona
Glovo;Data Engineer;3.5;47000;64000;55000;EUR;yearly;Barcelona
Glovo;Senior Data Analyst;3.5;42000;50000;49000;EUR;yearly;Barcelona
TransPerfect;Language Data Analyst;3;19000;24000;19000;EUR;yearly;Barcelona
TELUS Digital;Language Data Analyst;3.6;25000;25000;25000;EUR;yearly;Barcelona
CaixaBank;Data Scientist;3.8;34000;47000;43000;EUR;yearly;Barcelona
Aily;Senior Data Scientist;3.2;60000;75000;63000;EUR;yearly;Barcelona
Adevinta;Data Engineer;3.6;42000;60000;48000;EUR;yearly;Barcelona
Glovo;Senior Data Scientist;3.5;69000;82000;79000;EUR;yearly;Barcelona
eDreams ODIGEO;Data Scientist;4.1;48000;58000;52000;EUR;yearly;Barcelona
HP Inc.;Data Scientist;4.1;32000;49000;40000;EUR;yearly;Barcelona
SDG Group;Junior Data Analyst;3.9;23000;25000;24000;EUR;yearly;Barcelona
Glovo;Product Data Analyst;3.5;43000;64000;52000;EUR;yearly;Barcelona
Vueling Airlines;Data Engineer;3.7;31000;40000;37000;EUR;yearly;Barcelona
Adevinta Spain;Data Engineer;4;44000;52000;48000;EUR;yearly;Barcelona
Eurecat;Data Scientist;3.5;27000;38000;35000;EUR;yearly;Barcelona
Amazon;Junior Data Analyst;3.6;25000;30000;27000;EUR;yearly;Barcelona
Aplicaciones en Informática Avanzada;Data Scientist;2.9;30000;45000;36000;EUR;yearly;Barcelona
Accenture;Data Science Analyst;3.8;31000;35000;35000;EUR;yearly;Barcelona
Socialpoint;Data Scientist;4.1;40000;57000;49000;EUR;yearly;Barcelona
FocusEconomics;Junior Data Analyst;3.5;14000;19000;18000;EUR;yearly;Barcelona
BMAT;Data Engineer;4.3;30000;34000;32000;EUR;yearly;Barcelona
Accenture;Data Engineer;3.8;30000;41000;38000;EUR;yearly;Barcelona
Glovo;Data Analyst II;3.5;37000;44000;40000;EUR;yearly;Barcelona
BaseTIS;Data Scientist;3.5;22000;29000;26000;EUR;yearly;Barcelona
Novartis;Data Scientist;4;38000;44000;41000;EUR;yearly;Barcelona
Zurich Insurance;Data Scientist;4.3;40000;51000;44000;EUR;yearly;Barcelona
Boston Consulting Group;Data Scientist;4.2;43000;56000;55000;EUR;yearly;Barcelona
Mango;Data Scientist;3.5;32000;52000;39000;EUR;yearly;Barcelona
King;Data Scientist;3.4;42000;55000;52000;EUR;yearly;Barcelona
NTT DATA;Data Scientist;3.8;27000;37000;35000;EUR;yearly;Barcelona
Accenture;Senior Data Scientist;3.8;53000;61000;55000;EUR;yearly;Barcelona
CaixaBank;Senior Data Scientist;3.8;37000;69000;50000;EUR;yearly;Barcelona
SCRM;Data Engineer;4.3;47000;65000;56000;EUR;yearly;Barcelona
Minsait;Data Engineer;3.8;24000;33000;30000;EUR;yearly;Barcelona
NTT DATA;Data Engineer;3.8;26000;35000;33000;EUR;yearly;Barcelona
IDIBELL;Data Entry;3.7;23000;27000;26000;EUR;yearly;Barcelona
Glovo;Junior Data Analyst;3.5;29000;34000;32000;EUR;yearly;Barcelona
Vista;Senior Data Scientist;3.8;56000;62000;60000;EUR;yearly;Barcelona
Typeform;Senior Data Scientist;3.3;69000;82000;72000;EUR;yearly;Barcelona
Novartis;Senior Data Scientist;4;52000;61000;59000;EUR;yearly;Barcelona
Adevinta Spain;Senior Data Analyst;4;58000;63000;63000;EUR;yearly;Barcelona
Vueling Airlines;Data Scientist;3.7;43000;50000;45000;EUR;yearly;Barcelona
Activision Blizzard;Data Scientist;3.7;40000;58000;53000;EUR;yearly;Barcelona
Allianz;Data Scientist;4;40000;47000;43000;EUR;yearly;Barcelona
Adevinta Spain;Data Scientist;4;28000;65000;55000;EUR;yearly;Barcelona
Adevinta;Data Scientist;3.6;36000;80000;52000;EUR;yearly;Barcelona
Chartboost;Senior Data Scientist;3.3;75000;86000;77000;EUR;yearly;Barcelona
SEAT:CODE;Data Engineer;3.3;48000;57000;54000;EUR;yearly;Barcelona
Zurich Insurance;Data Engineer;4.3;39000;59000;55000;EUR;yearly;Barcelona
SDG Group;Data Engineer;3.9;28000;35000;31000;EUR;yearly;Barcelona
Aily;Junior Data Scientist;3.2;36000;40000;37000;EUR;yearly;Barcelona
VHIO;Data Entry;4;24000;27000;24000;EUR;yearly;Barcelona
Vista;Senior Data Analyst;3.8;50000;57000;54000;EUR;yearly;Barcelona
Accenture;Data Scientist;3.8;738;2000;878;EUR;monthly;Barcelona
Aily;Data Scientist;3.2;45000;59000;46000;EUR;yearly;Barcelona
Criteo;Data Scientist;4.1;42000;61000;61000;EUR;yearly;Barcelona
Nestlé;Data Scientist;4.1;48000;65000;55000;EUR;yearly;Barcelona
Sanofi;Data Scientist;4.2;49000;72000;66000;EUR;yearly;Barcelona
Glovo;Data Analyst I;3.5;31000;37000;32000;EUR;yearly;Barcelona
Bayer;Senior Data Analyst;3.9;31000;48000;39000;EUR;yearly;Barcelona
Criteo;Senior Data Analyst;4.1;46000;56000;50000;EUR;yearly;Barcelona
Minsait;Data Scientist;3.8;22000;31000;28000;EUR;yearly;Barcelona
PepsiCo;Data Scientist;3.9;41000;65000;50000;EUR;yearly;Barcelona
Amazon;Data Scientist;3.6;31000;48000;35000;EUR;yearly;Barcelona
Stuart;Senior Data Scientist;3;57000;62000;60000;EUR;yearly;Barcelona
Zurich Insurance;Senior Data Scientist;4.3;47000;61000;48000;EUR;yearly;Barcelona
Boston Consulting Group;Senior Data Scientist;4.2;100000;114000;102000;EUR;yearly;Barcelona
PepsiCo;Senior Data Scientist;3.9;57000;62000;60000;EUR;yearly;Barcelona
Allianz;Data Engineer;4;40000;54000;50000;EUR;yearly;Barcelona
eDreams ODIGEO;Data Engineer;4.1;42000;49000;44000;EUR;yearly;Barcelona
Deloitte;Data Engineer;3.9;27000;54000;35000;EUR;yearly;Barcelona
everis;Data Engineer;3.6;29000;41000;34000;EUR;yearly;Barcelona
Vista;Data Engineer;3.8;55000;63000;55000;EUR;yearly;Barcelona
Adsmurai;Data Engineer;3.9;28000;41000;40000;EUR;yearly;Barcelona
Gartner;Data Engineer;4;55000;66000;60000;EUR;yearly;Barcelona
Apple;Data Operations Analyst;4.1;27000;36000;28000;EUR;yearly;Barcelona
Boston Consulting Group;Lead Data Scientist;4.2;115000;153000;143000;EUR;yearly;Barcelona
Brainly;Senior Data Analyst;3.4;54000;64000;60000;EUR;yearly;Barcelona
Typeform;Senior Data Analyst;3.3;60000;65000;60000;EUR;yearly;Barcelona
Adevinta;Senior Data Analyst;3.6;46000;71000;57000;EUR;yearly;Barcelona
Wallapop;Senior Data Analyst;4.2;50000;57000;55000;EUR;yearly;Barcelona
Wallbox;Senior Data Analyst;2.7;46000;50000;49000;EUR;yearly;Barcelona
Scopely;Senior Data Analyst;3.9;42000;73000;52000;EUR;yearly;Barcelona
Papernest;Data Analyst Intern;3.7;638;750;750;EUR;monthly;Barcelona
